versenum,osis,apoc
10303,'1Chr.1.50',0
10304,'1Chr.1.51',0
10305,'1Chr.1.52',0
10306,'1Chr.1.53',0
10307,'1Chr.1.54',0
10308,'1Chr.2.1',0
10309,'1Chr.2.2',0
10310,'1Chr.2.3',0
10311,'1Chr.2.4',0
10312,'1Chr.2.5',0
10313,'1Chr.2.6',0
10314,'1Chr.2.7',0
10315,'1Chr.2.8',0
10316,'1Chr.2.9',0
10317,'1Chr.2.10',0
10318,'1Chr.2.11',0
10319,'1Chr.2.12',0
10320,'1Chr.2.13',0
10321,'1Chr.2.14',0
10322,'1Chr.2.15',0
10323,'1Chr.2.16',0
10324,'1Chr.2.17',0
10325,'1Chr.2.18',0
10326,'1Chr.2.19',0
10327,'1Chr.2.20',0
10328,'1Chr.2.21',0
10329,'1Chr.2.22',0
10330,'1Chr.2.23',0
10331,'1Chr.2.24',0
10332,'1Chr.2.25',0
10333,'1Chr.2.26',0
10334,'1Chr.2.27',0
10335,'1Chr.2.28',0
10336,'1Chr.2.29',0
10337,'1Chr.2.30',0
10338,'1Chr.2.31',0
10339,'1Chr.2.32',0
10340,'1Chr.2.33',0
10341,'1Chr.2.34',0
10342,'1Chr.2.35',0
10343,'1Chr.2.36',0
10344,'1Chr.2.37',0
10345,'1Chr.2.38',0
10346,'1Chr.2.39',0
10347,'1Chr.2.40',0
10348,'1Chr.2.41',0
10349,'1Chr.2.42',0
10350,'1Chr.2.43',0
10351,'1Chr.2.44',0
10352,'1Chr.2.45',0
10353,'1Chr.2.46',0
10354,'1Chr.2.47',0
10355,'1Chr.2.48',0
10356,'1Chr.2.49',0
10357,'1Chr.2.50',0
10358,'1Chr.2.51',0
10359,'1Chr.2.52',0
10360,'1Chr.2.53',0
10361,'1Chr.2.54',0
10362,'1Chr.2.55',0
10363,'1Chr.3.1',0
10364,'1Chr.3.2',0
10365,'1Chr.3.3',0
10366,'1Chr.3.4',0
10367,'1Chr.3.5',0
10368,'1Chr.3.6',0
10369,'1Chr.3.7',0
10370,'1Chr.3.8',0
10371,'1Chr.3.9',0
10372,'1Chr.3.10',0
10373,'1Chr.3.11',0
10374,'1Chr.3.12',0
10375,'1Chr.3.13',0
10376,'1Chr.3.14',0
10377,'1Chr.3.15',0
10378,'1Chr.3.16',0
10379,'1Chr.3.17',0
10380,'1Chr.3.18',0
10381,'1Chr.3.19',0
10382,'1Chr.3.20',0
10383,'1Chr.3.21',0
10384,'1Chr.3.22',0
10385,'1Chr.3.23',0
10386,'1Chr.3.24',0
10387,'1Chr.4.1',0
10388,'1Chr.4.2',0
10389,'1Chr.4.3',0
10390,'1Chr.4.4',0
10391,'1Chr.4.5',0
10392,'1Chr.4.6',0
10393,'1Chr.4.7',0
10394,'1Chr.4.8',0
10395,'1Chr.4.9',0
10396,'1Chr.4.10',0
10397,'1Chr.4.11',0
10398,'1Chr.4.12',0
10399,'1Chr.4.13',0
10400,'1Chr.4.14',0
10401,'1Chr.4.15',0
10402,'1Chr.4.16',0
10403,'1Chr.4.17',0
10404,'1Chr.4.18',0
10405,'1Chr.4.19',0
10406,'1Chr.4.20',0
10407,'1Chr.4.21',0
10408,'1Chr.4.22',0
10409,'1Chr.4.23',0
10410,'1Chr.4.24',0
10411,'1Chr.4.25',0
10412,'1Chr.4.26',0
10413,'1Chr.4.27',0
10414,'1Chr.4.28',0
10415,'1Chr.4.29',0
10416,'1Chr.4.30',0
10417,'1Chr.4.31',0
10418,'1Chr.4.32',0
10419,'1Chr.4.33',0
10420,'1Chr.4.34',0
10421,'1Chr.4.35',0
10422,'1Chr.4.36',0
10423,'1Chr.4.37',0
10424,'1Chr.4.38',0
10425,'1Chr.4.39',0
10426,'1Chr.4.40',0
10427,'1Chr.4.41',0
10428,'1Chr.4.42',0
10429,'1Chr.4.43',0
10430,'1Chr.5.1',0
10431,'1Chr.5.2',0
10432,'1Chr.5.3',0
10433,'1Chr.5.4',0
10434,'1Chr.5.5',0
10435,'1Chr.5.6',0
10436,'1Chr.5.7',0
10437,'1Chr.5.8',0
10438,'1Chr.5.9',0
10439,'1Chr.5.10',0
10440,'1Chr.5.11',0
10441,'1Chr.5.12',0
10442,'1Chr.5.13',0
10443,'1Chr.5.14',0
10444,'1Chr.5.15',0
10445,'1Chr.5.16',0
10446,'1Chr.5.17',0
10447,'1Chr.5.18',0
10448,'1Chr.5.19',0
10449,'1Chr.5.20',0
10450,'1Chr.5.21',0
10451,'1Chr.5.22',0
10452,'1Chr.5.23',0
10453,'1Chr.5.24',0
10454,'1Chr.5.25',0
10455,'1Chr.5.26',0
10456,'1Chr.6.1',0
10457,'1Chr.6.2',0
10458,'1Chr.6.3',0
10459,'1Chr.6.4',0
10460,'1Chr.6.5',0
10461,'1Chr.6.6',0
10462,'1Chr.6.7',0
10463,'1Chr.6.8',0
10464,'1Chr.6.9',0
10465,'1Chr.6.10',0
10466,'1Chr.6.11',0
10467,'1Chr.6.12',0
10468,'1Chr.6.13',0
10469,'1Chr.6.14',0
10470,'1Chr.6.15',0
10471,'1Chr.6.16',0
10472,'1Chr.6.17',0
10473,'1Chr.6.18',0
10474,'1Chr.6.19',0
10475,'1Chr.6.20',0
10476,'1Chr.6.21',0
10477,'1Chr.6.22',0
10478,'1Chr.6.23',0
10479,'1Chr.6.24',0
10480,'1Chr.6.25',0
10481,'1Chr.6.26',0
10482,'1Chr.6.27',0
10483,'1Chr.6.28',0
10484,'1Chr.6.29',0
10485,'1Chr.6.30',0
10486,'1Chr.6.31',0
10487,'1Chr.6.32',0
10488,'1Chr.6.33',0
10489,'1Chr.6.34',0
10490,'1Chr.6.35',0
10491,'1Chr.6.36',0
10492,'1Chr.6.37',0
10493,'1Chr.6.38',0
10494,'1Chr.6.39',0
10495,'1Chr.6.40',0
10496,'1Chr.6.41',0
10497,'1Chr.6.42',0
10498,'1Chr.6.43',0
10499,'1Chr.6.44',0
10500,'1Chr.6.45',0
10501,'1Chr.6.46',0
10502,'1Chr.6.47',0
10503,'1Chr.6.48',0
10504,'1Chr.6.49',0
10505,'1Chr.6.50',0
10506,'1Chr.6.51',0
10507,'1Chr.6.52',0
10508,'1Chr.6.53',0
10509,'1Chr.6.54',0
10510,'1Chr.6.55',0
10511,'1Chr.6.56',0
10512,'1Chr.6.57',0
10513,'1Chr.6.58',0
10514,'1Chr.6.59',0
10515,'1Chr.6.60',0
10516,'1Chr.6.61',0
10517,'1Chr.6.62',0
10518,'1Chr.6.63',0
10519,'1Chr.6.64',0
10520,'1Chr.6.65',0
10521,'1Chr.6.66',0
10522,'1Chr.6.67',0
10523,'1Chr.6.68',0
10524,'1Chr.6.69',0
10525,'1Chr.6.70',0
10526,'1Chr.6.71',0
10527,'1Chr.6.72',0
10528,'1Chr.6.73',0
10529,'1Chr.6.74',0
10530,'1Chr.6.75',0
10531,'1Chr.6.76',0
10532,'1Chr.6.77',0
10533,'1Chr.6.78',0
10534,'1Chr.6.79',0
10535,'1Chr.6.80',0
10536,'1Chr.6.81',0
10537,'1Chr.7.1',0
10538,'1Chr.7.2',0
10539,'1Chr.7.3',0
10540,'1Chr.7.4',0
10541,'1Chr.7.5',0
10542,'1Chr.7.6',0
10543,'1Chr.7.7',0
10544,'1Chr.7.8',0
10545,'1Chr.7.9',0
10546,'1Chr.7.10',0
10547,'1Chr.7.11',0
10548,'1Chr.7.12',0
10549,'1Chr.7.13',0
10550,'1Chr.7.14',0
10551,'1Chr.7.15',0
10552,'1Chr.7.16',0
10553,'1Chr.7.17',0
10554,'1Chr.7.18',0
10555,'1Chr.7.19',0
10556,'1Chr.7.20',0
10557,'1Chr.7.21',0
10558,'1Chr.7.22',0
10559,'1Chr.7.23',0
10560,'1Chr.7.24',0
10561,'1Chr.7.25',0
10562,'1Chr.7.26',0
10563,'1Chr.7.27',0
10564,'1Chr.7.28',0
10565,'1Chr.7.29',0
10566,'1Chr.7.30',0
10567,'1Chr.7.31',0
10568,'1Chr.7.32',0
10569,'1Chr.7.33',0
10570,'1Chr.7.34',0
10571,'1Chr.7.35',0
10572,'1Chr.7.36',0
10573,'1Chr.7.37',0
10574,'1Chr.7.38',0
10575,'1Chr.7.39',0
10576,'1Chr.7.40',0
10577,'1Chr.8.1',0
10578,'1Chr.8.2',0
10579,'1Chr.8.3',0
10580,'1Chr.8.4',0
10581,'1Chr.8.5',0
10582,'1Chr.8.6',0
10583,'1Chr.8.7',0
10584,'1Chr.8.8',0
10585,'1Chr.8.9',0
10586,'1Chr.8.10',0
10587,'1Chr.8.11',0
10588,'1Chr.8.12',0
10589,'1Chr.8.13',0
10590,'1Chr.8.14',0
10591,'1Chr.8.15',0
10592,'1Chr.8.16',0
10593,'1Chr.8.17',0
10594,'1Chr.8.18',0
10595,'1Chr.8.19',0
10596,'1Chr.8.20',0
10597,'1Chr.8.21',0
10598,'1Chr.8.22',0
10599,'1Chr.8.23',0
10600,'1Chr.8.24',0
10601,'1Chr.8.25',0
10602,'1Chr.8.26',0
10603,'1Chr.8.27',0
10604,'1Chr.8.28',0
10605,'1Chr.8.29',0
10606,'1Chr.8.30',0
10607,'1Chr.8.31',0
10608,'1Chr.8.32',0
10609,'1Chr.8.33',0
10610,'1Chr.8.34',0
10611,'1Chr.8.35',0
10612,'1Chr.8.36',0
10613,'1Chr.8.37',0
10614,'1Chr.8.38',0
10615,'1Chr.8.39',0
10616,'1Chr.8.40',0
10617,'1Chr.9.1',0
10618,'1Chr.9.2',0
10619,'1Chr.9.3',0
10620,'1Chr.9.4',0
10621,'1Chr.9.5',0
10622,'1Chr.9.6',0
10623,'1Chr.9.7',0
10624,'1Chr.9.8',0
10625,'1Chr.9.9',0
10626,'1Chr.9.10',0
10627,'1Chr.9.11',0
10628,'1Chr.9.12',0
10629,'1Chr.9.13',0
10630,'1Chr.9.14',0
10631,'1Chr.9.15',0
10632,'1Chr.9.16',0
10633,'1Chr.9.17',0
10634,'1Chr.9.18',0
10635,'1Chr.9.19',0
10636,'1Chr.9.20',0
10637,'1Chr.9.21',0
10638,'1Chr.9.22',0
10639,'1Chr.9.23',0
10640,'1Chr.9.24',0
10641,'1Chr.9.25',0
10642,'1Chr.9.26',0
10643,'1Chr.9.27',0
10644,'1Chr.9.28',0
10645,'1Chr.9.29',0
10646,'1Chr.9.30',0
10647,'1Chr.9.31',0
10648,'1Chr.9.32',0
10649,'1Chr.9.33',0
10650,'1Chr.9.34',0
10651,'1Chr.9.35',0
10652,'1Chr.9.36',0
10653,'1Chr.9.37',0
10654,'1Chr.9.38',0
10655,'1Chr.9.39',0
10656,'1Chr.9.40',0
10657,'1Chr.9.41',0
10658,'1Chr.9.42',0
10659,'1Chr.9.43',0
10660,'1Chr.9.44',0
10661,'1Chr.10.1',0
10662,'1Chr.10.2',0
10663,'1Chr.10.3',0
10664,'1Chr.10.4',0
10665,'1Chr.10.5',0
10666,'1Chr.10.6',0
10667,'1Chr.10.7',0
10668,'1Chr.10.8',0
10669,'1Chr.10.9',0
10670,'1Chr.10.10',0
10671,'1Chr.10.11',0
10672,'1Chr.10.12',0
10673,'1Chr.10.13',0
10674,'1Chr.10.14',0
10675,'1Chr.11.1',0
10676,'1Chr.11.2',0
10677,'1Chr.11.3',0
10678,'1Chr.11.4',0
10679,'1Chr.11.5',0
10680,'1Chr.11.6',0
10681,'1Chr.11.7',0
10682,'1Chr.11.8',0
10683,'1Chr.11.9',0
10684,'1Chr.11.10',0
10685,'1Chr.11.11',0
10686,'1Chr.11.12',0
10687,'1Chr.11.13',0
10688,'1Chr.11.14',0
10689,'1Chr.11.15',0
10690,'1Chr.11.16',0
10691,'1Chr.11.17',0
10692,'1Chr.11.18',0
10693,'1Chr.11.19',0
10694,'1Chr.11.20',0
10695,'1Chr.11.21',0
10696,'1Chr.11.22',0
10697,'1Chr.11.23',0
10698,'1Chr.11.24',0
10699,'1Chr.11.25',0
10700,'1Chr.11.26',0
10701,'1Chr.11.27',0
10702,'1Chr.11.28',0
10703,'1Chr.11.29',0
10704,'1Chr.11.30',0
10705,'1Chr.11.31',0
10706,'1Chr.11.32',0
10707,'1Chr.11.33',0
10708,'1Chr.11.34',0
10709,'1Chr.11.35',0
10710,'1Chr.11.36',0
10711,'1Chr.11.37',0
10712,'1Chr.11.38',0
10713,'1Chr.11.39',0
10714,'1Chr.11.40',0
10715,'1Chr.11.41',0
10716,'1Chr.11.42',0
10717,'1Chr.11.43',0
10718,'1Chr.11.44',0
10719,'1Chr.11.45',0
10720,'1Chr.11.46',0
10721,'1Chr.11.47',0
10722,'1Chr.12.1',0
10723,'1Chr.12.2',0
10724,'1Chr.12.3',0
10725,'1Chr.12.4',0
10726,'1Chr.12.5',0
10727,'1Chr.12.6',0
10728,'1Chr.12.7',0
10729,'1Chr.12.8',0
10730,'1Chr.12.9',0
10731,'1Chr.12.10',0
10732,'1Chr.12.11',0
10733,'1Chr.12.12',0
10734,'1Chr.12.13',0
10735,'1Chr.12.14',0
10736,'1Chr.12.15',0
10737,'1Chr.12.16',0
10738,'1Chr.12.17',0
10739,'1Chr.12.18',0
10740,'1Chr.12.19',0
10741,'1Chr.12.20',0
10742,'1Chr.12.21',0
10743,'1Chr.12.22',0
10744,'1Chr.12.23',0
10745,'1Chr.12.24',0
10746,'1Chr.12.25',0
10747,'1Chr.12.26',0
10748,'1Chr.12.27',0
10749,'1Chr.12.28',0
10750,'1Chr.12.29',0
10751,'1Chr.12.30',0
10752,'1Chr.12.31',0
10753,'1Chr.12.32',0
10754,'1Chr.12.33',0
10755,'1Chr.12.34',0
10756,'1Chr.12.35',0
10757,'1Chr.12.36',0
10758,'1Chr.12.37',0
10759,'1Chr.12.38',0
10760,'1Chr.12.39',0
10761,'1Chr.12.40',0
10762,'1Chr.13.1',0
10763,'1Chr.13.2',0
10764,'1Chr.13.3',0
10765,'1Chr.13.4',0
10766,'1Chr.13.5',0
10767,'1Chr.13.6',0
10768,'1Chr.13.7',0
10769,'1Chr.13.8',0
10770,'1Chr.13.9',0
10771,'1Chr.13.10',0
10772,'1Chr.13.11',0
10773,'1Chr.13.12',0
10774,'1Chr.13.13',0
10775,'1Chr.13.14',0
10776,'1Chr.14.1',0
10777,'1Chr.14.2',0
10778,'1Chr.14.3',0
10779,'1Chr.14.4',0
10780,'1Chr.14.5',0
10781,'1Chr.14.6',0
10782,'1Chr.14.7',0
10783,'1Chr.14.8',0
10784,'1Chr.14.9',0
10785,'1Chr.14.10',0
10786,'1Chr.14.11',0
10787,'1Chr.14.12',0
10788,'1Chr.14.13',0
10789,'1Chr.14.14',0
10790,'1Chr.14.15',0
10791,'1Chr.14.16',0
10792,'1Chr.14.17',0
10793,'1Chr.15.1',0
10794,'1Chr.15.2',0
10795,'1Chr.15.3',0
10796,'1Chr.15.4',0
10797,'1Chr.15.5',0
10798,'1Chr.15.6',0
10799,'1Chr.15.7',0
10800,'1Chr.15.8',0
10801,'1Chr.15.9',0
10802,'1Chr.15.10',0
10803,'1Chr.15.11',0
10804,'1Chr.15.12',0
10805,'1Chr.15.13',0
10806,'1Chr.15.14',0
10807,'1Chr.15.15',0
10808,'1Chr.15.16',0
10809,'1Chr.15.17',0
10810,'1Chr.15.18',0
10811,'1Chr.15.19',0
10812,'1Chr.15.20',0
10813,'1Chr.15.21',0
10814,'1Chr.15.22',0
10815,'1Chr.15.23',0
10816,'1Chr.15.24',0
10817,'1Chr.15.25',0
10818,'1Chr.15.26',0
10819,'1Chr.15.27',0
10820,'1Chr.15.28',0
10821,'1Chr.15.29',0
10822,'1Chr.16.1',0
10823,'1Chr.16.2',0
10824,'1Chr.16.3',0
10825,'1Chr.16.4',0
10826,'1Chr.16.5',0
10827,'1Chr.16.6',0
10828,'1Chr.16.7',0
10829,'1Chr.16.8',0
10830,'1Chr.16.9',0
10831,'1Chr.16.10',0
10832,'1Chr.16.11',0
10833,'1Chr.16.12',0
10834,'1Chr.16.13',0
10835,'1Chr.16.14',0
10836,'1Chr.16.15',0
10837,'1Chr.16.16',0
10838,'1Chr.16.17',0
10839,'1Chr.16.18',0
10840,'1Chr.16.19',0
10841,'1Chr.16.20',0
10842,'1Chr.16.21',0
10843,'1Chr.16.22',0
10844,'1Chr.16.23',0
10845,'1Chr.16.24',0
10846,'1Chr.16.25',0
10847,'1Chr.16.26',0
10848,'1Chr.16.27',0
10849,'1Chr.16.28',0
10850,'1Chr.16.29',0
10851,'1Chr.16.30',0
10852,'1Chr.16.31',0
10853,'1Chr.16.32',0
10854,'1Chr.16.33',0
10855,'1Chr.16.34',0
10856,'1Chr.16.35',0
10857,'1Chr.16.36',0
10858,'1Chr.16.37',0
10859,'1Chr.16.38',0
10860,'1Chr.16.39',0
10861,'1Chr.16.40',0
10862,'1Chr.16.41',0
10863,'1Chr.16.42',0
10864,'1Chr.16.43',0
10865,'1Chr.17.1',0
10866,'1Chr.17.2',0
10867,'1Chr.17.3',0
10868,'1Chr.17.4',0
10869,'1Chr.17.5',0
10870,'1Chr.17.6',0
10871,'1Chr.17.7',0
10872,'1Chr.17.8',0
10873,'1Chr.17.9',0
10874,'1Chr.17.10',0
10875,'1Chr.17.11',0
10876,'1Chr.17.12',0
10877,'1Chr.17.13',0
10878,'1Chr.17.14',0
10879,'1Chr.17.15',0
10880,'1Chr.17.16',0
10881,'1Chr.17.17',0
10882,'1Chr.17.18',0
10883,'1Chr.17.19',0
10884,'1Chr.17.20',0
10885,'1Chr.17.21',0
10886,'1Chr.17.22',0
10887,'1Chr.17.23',0
10888,'1Chr.17.24',0
10889,'1Chr.17.25',0
10890,'1Chr.17.26',0
10891,'1Chr.17.27',0
10892,'1Chr.18.1',0
10893,'1Chr.18.2',0
10894,'1Chr.18.3',0
10895,'1Chr.18.4',0
10896,'1Chr.18.5',0
10897,'1Chr.18.6',0
10898,'1Chr.18.7',0
10899,'1Chr.18.8',0
10900,'1Chr.18.9',0
10901,'1Chr.18.10',0
10902,'1Chr.18.11',0
10903,'1Chr.18.12',0
10904,'1Chr.18.13',0
10905,'1Chr.18.14',0
10906,'1Chr.18.15',0
10907,'1Chr.18.16',0
10908,'1Chr.18.17',0
10909,'1Chr.19.1',0
10910,'1Chr.19.2',0
10911,'1Chr.19.3',0
10912,'1Chr.19.4',0
10913,'1Chr.19.5',0
10914,'1Chr.19.6',0
10915,'1Chr.19.7',0
10916,'1Chr.19.8',0
10917,'1Chr.19.9',0
10918,'1Chr.19.10',0
10919,'1Chr.19.11',0
10920,'1Chr.19.12',0
10921,'1Chr.19.13',0
10922,'1Chr.19.14',0
10923,'1Chr.19.15',0
10924,'1Chr.19.16',0
10925,'1Chr.19.17',0
10926,'1Chr.19.18',0
10927,'1Chr.19.19',0
10928,'1Chr.20.1',0
10929,'1Chr.20.2',0
10930,'1Chr.20.3',0
10931,'1Chr.20.4',0
10932,'1Chr.20.5',0
10933,'1Chr.20.6',0
10934,'1Chr.20.7',0
10935,'1Chr.20.8',0
10936,'1Chr.21.1',0
10937,'1Chr.21.2',0
10938,'1Chr.21.3',0
10939,'1Chr.21.4',0
10940,'1Chr.21.5',0
10941,'1Chr.21.6',0
10942,'1Chr.21.7',0
10943,'1Chr.21.8',0
10944,'1Chr.21.9',0
10945,'1Chr.21.10',0
10946,'1Chr.21.11',0
10947,'1Chr.21.12',0
10948,'1Chr.21.13',0
10949,'1Chr.21.14',0
10950,'1Chr.21.15',0
10951,'1Chr.21.16',0
10952,'1Chr.21.17',0
10953,'1Chr.21.18',0
10954,'1Chr.21.19',0
10955,'1Chr.21.20',0
10956,'1Chr.21.21',0
10957,'1Chr.21.22',0
10958,'1Chr.21.23',0
10959,'1Chr.21.24',0
10960,'1Chr.21.25',0
10961,'1Chr.21.26',0
10962,'1Chr.21.27',0
10963,'1Chr.21.28',0
10964,'1Chr.21.29',0
10965,'1Chr.21.30',0
10966,'1Chr.22.1',0
10967,'1Chr.22.2',0
10968,'1Chr.22.3',0
10969,'1Chr.22.4',0
10970,'1Chr.22.5',0
10971,'1Chr.22.6',0
10972,'1Chr.22.7',0
10973,'1Chr.22.8',0
10974,'1Chr.22.9',0
10975,'1Chr.22.10',0
10976,'1Chr.22.11',0
10977,'1Chr.22.12',0
10978,'1Chr.22.13',0
10979,'1Chr.22.14',0
10980,'1Chr.22.15',0
10981,'1Chr.22.16',0
10982,'1Chr.22.17',0
10983,'1Chr.22.18',0
10984,'1Chr.22.19',0
10985,'1Chr.23.1',0
10986,'1Chr.23.2',0
10987,'1Chr.23.3',0
10988,'1Chr.23.4',0
10989,'1Chr.23.5',0
10990,'1Chr.23.6',0
10991,'1Chr.23.7',0
10992,'1Chr.23.8',0
10993,'1Chr.23.9',0
10994,'1Chr.23.10',0
10995,'1Chr.23.11',0
10996,'1Chr.23.12',0
10997,'1Chr.23.13',0
10998,'1Chr.23.14',0
10999,'1Chr.23.15',0
11000,'1Chr.23.16',0
11001,'1Chr.23.17',0
11002,'1Chr.23.18',0
11003,'1Chr.23.19',0
11004,'1Chr.23.20',0
11005,'1Chr.23.21',0
11006,'1Chr.23.22',0
11007,'1Chr.23.23',0
11008,'1Chr.23.24',0
11009,'1Chr.23.25',0
11010,'1Chr.23.26',0
11011,'1Chr.23.27',0
11012,'1Chr.23.28',0
11013,'1Chr.23.29',0
11014,'1Chr.23.30',0
11015,'1Chr.23.31',0
11016,'1Chr.23.32',0
11017,'1Chr.24.1',0
11018,'1Chr.24.2',0
11019,'1Chr.24.3',0
11020,'1Chr.24.4',0
11021,'1Chr.24.5',0
11022,'1Chr.24.6',0
11023,'1Chr.24.7',0
11024,'1Chr.24.8',0
11025,'1Chr.24.9',0
11026,'1Chr.24.10',0
11027,'1Chr.24.11',0
11028,'1Chr.24.12',0
11029,'1Chr.24.13',0
11030,'1Chr.24.14',0
11031,'1Chr.24.15',0
11032,'1Chr.24.16',0
11033,'1Chr.24.17',0
11034,'1Chr.24.18',0
11035,'1Chr.24.19',0
11036,'1Chr.24.20',0
11037,'1Chr.24.21',0
11038,'1Chr.24.22',0
11039,'1Chr.24.23',0
11040,'1Chr.24.24',0
11041,'1Chr.24.25',0
11042,'1Chr.24.26',0
11043,'1Chr.24.27',0
11044,'1Chr.24.28',0
11045,'1Chr.24.29',0
11046,'1Chr.24.30',0
11047,'1Chr.24.31',0
11048,'1Chr.25.1',0
11049,'1Chr.25.2',0
11050,'1Chr.25.3',0
11051,'1Chr.25.4',0
11052,'1Chr.25.5',0
11053,'1Chr.25.6',0
11054,'1Chr.25.7',0
11055,'1Chr.25.8',0
11056,'1Chr.25.9',0
11057,'1Chr.25.10',0
11058,'1Chr.25.11',0
11059,'1Chr.25.12',0
11060,'1Chr.25.13',0
11061,'1Chr.25.14',0
11062,'1Chr.25.15',0
11063,'1Chr.25.16',0
11064,'1Chr.25.17',0
11065,'1Chr.25.18',0
11066,'1Chr.25.19',0
11067,'1Chr.25.20',0
11068,'1Chr.25.21',0
11069,'1Chr.25.22',0
11070,'1Chr.25.23',0
11071,'1Chr.25.24',0
11072,'1Chr.25.25',0
11073,'1Chr.25.26',0
11074,'1Chr.25.27',0
11075,'1Chr.25.28',0
11076,'1Chr.25.29',0
11077,'1Chr.25.30',0
11078,'1Chr.25.31',0
11079,'1Chr.26.1',0
11080,'1Chr.26.2',0
11081,'1Chr.26.3',0
11082,'1Chr.26.4',0
11083,'1Chr.26.5',0
11084,'1Chr.26.6',0
11085,'1Chr.26.7',0
11086,'1Chr.26.8',0
11087,'1Chr.26.9',0
11088,'1Chr.26.10',0
11089,'1Chr.26.11',0
11090,'1Chr.26.12',0
11091,'1Chr.26.13',0
11092,'1Chr.26.14',0
11093,'1Chr.26.15',0
11094,'1Chr.26.16',0
11095,'1Chr.26.17',0
11096,'1Chr.26.18',0
11097,'1Chr.26.19',0
11098,'1Chr.26.20',0
11099,'1Chr.26.21',0
11100,'1Chr.26.22',0
11101,'1Chr.26.23',0
11102,'1Chr.26.24',0
11103,'1Chr.26.25',0
11104,'1Chr.26.26',0
11105,'1Chr.26.27',0
11106,'1Chr.26.28',0
11107,'1Chr.26.29',0
11108,'1Chr.26.30',0
11109,'1Chr.26.31',0
11110,'1Chr.26.32',0
11111,'1Chr.27.1',0
11112,'1Chr.27.2',0
11113,'1Chr.27.3',0
11114,'1Chr.27.4',0
11115,'1Chr.27.5',0
11116,'1Chr.27.6',0
11117,'1Chr.27.7',0
11118,'1Chr.27.8',0
11119,'1Chr.27.9',0
11120,'1Chr.27.10',0
11121,'1Chr.27.11',0
11122,'1Chr.27.12',0
11123,'1Chr.27.13',0
11124,'1Chr.27.14',0
11125,'1Chr.27.15',0
11126,'1Chr.27.16',0
11127,'1Chr.27.17',0
11128,'1Chr.27.18',0
11129,'1Chr.27.19',0
11130,'1Chr.27.20',0
11131,'1Chr.27.21',0
11132,'1Chr.27.22',0
11133,'1Chr.27.23',0
11134,'1Chr.27.24',0
11135,'1Chr.27.25',0
11136,'1Chr.27.26',0
11137,'1Chr.27.27',0
11138,'1Chr.27.28',0
11139,'1Chr.27.29',0
11140,'1Chr.27.30',0
11141,'1Chr.27.31',0
11142,'1Chr.27.32',0
11143,'1Chr.27.33',0
11144,'1Chr.27.34',0
11145,'1Chr.28.1',0
11146,'1Chr.28.2',0
11147,'1Chr.28.3',0
11148,'1Chr.28.4',0
11149,'1Chr.28.5',0
11150,'1Chr.28.6',0
11151,'1Chr.28.7',0
11152,'1Chr.28.8',0
11153,'1Chr.28.9',0
11154,'1Chr.28.10',0
11155,'1Chr.28.11',0
11156,'1Chr.28.12',0
11157,'1Chr.28.13',0
11158,'1Chr.28.14',0
11159,'1Chr.28.15',0
11160,'1Chr.28.16',0
11161,'1Chr.28.17',0
11162,'1Chr.28.18',0
11163,'1Chr.28.19',0
11164,'1Chr.28.20',0
11165,'1Chr.28.21',0
11166,'1Chr.29.1',0
11167,'1Chr.29.2',0
11168,'1Chr.29.3',0
11169,'1Chr.29.4',0
11170,'1Chr.29.5',0
11171,'1Chr.29.6',0
11172,'1Chr.29.7',0
11173,'1Chr.29.8',0
11174,'1Chr.29.9',0
11175,'1Chr.29.10',0
11176,'1Chr.29.11',0
11177,'1Chr.29.12',0
11178,'1Chr.29.13',0
11179,'1Chr.29.14',0
11180,'1Chr.29.15',0
11181,'1Chr.29.16',0
11182,'1Chr.29.17',0
11183,'1Chr.29.18',0
11184,'1Chr.29.19',0
11185,'1Chr.29.20',0
11186,'1Chr.29.21',0
11187,'1Chr.29.22',0
11188,'1Chr.29.23',0
11189,'1Chr.29.24',0
11190,'1Chr.29.25',0
11191,'1Chr.29.26',0
11192,'1Chr.29.27',0
11193,'1Chr.29.28',0
11194,'1Chr.29.29',0
11195,'1Chr.29.30',0
11196,'2Chr.1.1',0
11197,'2Chr.1.2',0
11198,'2Chr.1.3',0
11199,'2Chr.1.4',0
11200,'2Chr.1.5',0
11201,'2Chr.1.6',0
11202,'2Chr.1.7',0
11203,'2Chr.1.8',0
11204,'2Chr.1.9',0
11205,'2Chr.1.10',0
11206,'2Chr.1.11',0
11207,'2Chr.1.12',0
11208,'2Chr.1.13',0
11209,'2Chr.1.14',0
11210,'2Chr.1.15',0
11211,'2Chr.1.16',0
11212,'2Chr.1.17',0
11213,'2Chr.2.1',0
11214,'2Chr.2.2',0
11215,'2Chr.2.3',0
11216,'2Chr.2.4',0
11217,'2Chr.2.5',0
11218,'2Chr.2.6',0
11219,'2Chr.2.7',0
11220,'2Chr.2.8',0
11221,'2Chr.2.9',0
11222,'2Chr.2.10',0
11223,'2Chr.2.11',0
11224,'2Chr.2.12',0
11225,'2Chr.2.13',0
11226,'2Chr.2.14',0
11227,'2Chr.2.15',0
11228,'2Chr.2.16',0
11229,'2Chr.2.17',0
11230,'2Chr.2.18',0
11231,'2Chr.3.1',0
11232,'2Chr.3.2',0
11233,'2Chr.3.3',0
11234,'2Chr.3.4',0
